count,title,subtitle,link,cover_image_url,ground_truth
3088,The Baby Train,Did a town with a loud early morning train experience unusually high birth rates?,https://www.snopes.com/fact-check/the-baby-train/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,legend
3089,Sperm in Swimming Pool,Girl becomes pregnant after swimming in pool into which male swimmers have ejaculated.,https://www.snopes.com/fact-check/pool-party/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3090,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3091,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3092,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3093,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3094,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3095,Liger,Do photographs show a liger named Hercules?,https://www.snopes.com/fact-check/liger/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3096,Charlton Heston’s Gun Collection,Photographs show a collection of guns kept by actor Charlton Heston?,https://www.snopes.com/fact-check/charlton-hestons-basement/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3097,Was Photographer Michio Hoshino Killed by a Bear?,An image reportedly captures a bear seconds before the ursine mauled its photographer to death.,https://www.snopes.com/fact-check/tents-situation/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3098,Bull Shot,Was a tourist's last photograph a close-up of a charging bull?,https://www.snopes.com/fact-check/bull-shot/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3099,Drilling Rig Tornado,Photograph taken in  west Texas shows a tornado funnel and lightning bolt alongside an oil rig?,https://www.snopes.com/fact-check/rigged-tornado/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3100,Amazing Duck Story,Photographs show ducklings that survived a 10-foot jump from an office building in downtown Spokane?,https://www.snopes.com/fact-check/amazing-duck-story/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3101,Chameleon Changing Colors,Video clip shows a chameleon changing colors to match sunglass frames?,https://www.snopes.com/fact-check/chameleon-changing-colors/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3102,Can This Chameleon Match Sunglass Colors?,"These lizards are a poor customer base, as they only need one set of sunglass frames.",https://www.snopes.com/fact-check/chameleon-sunglass-match/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3103,Coconut Crab,Photographs show coconut crabs?,https://www.snopes.com/fact-check/coconut-crab/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3104,Arizona Mountain Lion,Do photographs show a large mountain lion hit by a truck and killed in Arizona?,https://www.snopes.com/fact-check/arizona-mountain-lion/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3105,Space Shuttle Columbia Explosion,Photographs show the explosion of the Space Shuttle Columbia.,https://www.snopes.com/fact-check/shuttle-explosion/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3106,Hotelicopter – World’s First Flying Hotel,"Photographs show a 'hotelicopter,' a helicopter which houses an 18-room hotel?",https://www.snopes.com/fact-check/hotelicopter/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3107,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3108,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3109,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3110,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3111,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3112,Christian the Lion,Video clip shows the reunion of two men with a lion they had raised as a cub.,https://www.snopes.com/fact-check/lion-hug/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3113,Conception Myths,"Gals can't become pregnant the first time they have sex, and other conception myths",https://www.snopes.com/fact-check/impregnable-defenses/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3114,Creepy Gnome,Video captures a 'creepy gnome' that has frightened residents of an Argentine town.,https://www.snopes.com/fact-check/creepy-gnome-video/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3115,God’s Painting,Does a photograph show a flower-splashed hillside in California?,https://www.snopes.com/fact-check/gods-painting/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3116,Parking Meter Headstone,Photographs show a gravesite adorned with a parking meter reading 'TIME EXPIRED.',https://www.snopes.com/fact-check/expired/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3117,Camera Obscura,Video clip reveals that a digital TV converter harbors a hidden camera and microphone combination?,https://www.snopes.com/fact-check/camera-obscura/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3118,Intexticated,Photographs show the results of an automobile accident caused by an 'intexticated' driver?,https://www.snopes.com/fact-check/intexticated/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3119,Astronaut Carving Found on Ancient Spanish Cathedral,The figure of an astronaut carved into the wall of a centuries-old Spanish cathedral is actually a modern creation.,https://www.snopes.com/fact-check/a-spanish-mystery/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3120,Pensonal Computer,Do photographs show a conceptual pen-sized personal computer system?,https://www.snopes.com/fact-check/pensonal-computer/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3121,Tsunami,Does a photograph show a large pile of debris and corpses created by the Indian Ocean tsunami?,https://www.snopes.com/fact-check/tsunami-2/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3122,Smoking Room Ceiling Mural,Photographs show shopping bags adorned with clever artwork.,https://www.snopes.com/fact-check/six-feet-blunder/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3123,30 Point Buck!,Photographs show a 30-point buck shot by a 14-year-old Amish boy using a longbow?,https://www.snopes.com/fact-check/30-point-buck/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3124,Background Check: Investigating George Floyd’s Criminal Record,The question of past arrests often surfaces among people who want to rationalize police officers' actions when Black men are killed in custody.,https://www.snopes.com/news/2020/06/12/george-floyd-criminal-record/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3125,"Is This Aracely Henriquez, the Woman George Floyd Allegedly Assaulted?","The police encounter that led to Floyd's death in Minneapolis in 2020 was centered around reports about a counterfeit $20 bill, not any of his past actions. ",https://www.snopes.com/fact-check/is-this-really-aracely-henriquez/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,miscaptioned
3126,Was the Kids’ TV Show ‘Paw Patrol’ Canceled?,Tongue-in-cheek social media posts led to rumors about the popular Nickelodeon show. ,https://www.snopes.com/fact-check/did-paw-patrol-get-canceled/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,false
3127,Is This a 1992 Clinton-Gore Confederate Flag Campaign Button?,Campaign buttons for the 1992 Clinton-Gore national ticket bearing a Confederate flag background are of uncertain provenance.,https://www.snopes.com/fact-check/clinton-gore-92-confederate/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,unproven
3128,Is This ‘Trump Army’ Fundraising Email Real?,"The Trump campaign launched the ""Army for Trump"" website in March 2020. ",https://www.snopes.com/fact-check/trump-army-fundraising-email/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3129,"Bad Accident, Good Ending",Photograph shows police cruiser crushed between two trucks.,https://www.snopes.com/fact-check/bad-accident-good-ending/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3130,Deer Delivered by Caesarean Section,"Photographs show Rupert, a deer delivered by Caesarean section?",https://www.snopes.com/fact-check/deer-rupert/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3131,Does This Video Show a Wind Turbine Explosion?,A 10-year-old windmill reportedly began spinning out of control during high winds.,https://www.snopes.com/fact-check/wind-turbine-explosion/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,true
3132,Big Burger,Does a series of photographs show a restaurant's 6-lb. hamburger offering?,https://www.snopes.com/fact-check/big-burger-2/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3133,All Dogs Go to Heaven,Photographs show a church sign debate over whether dogs go to heaven.,https://www.snopes.com/fact-check/all-dogs-go-to-heaven/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
3134,Woman With the World’s Smallest Waist, Photographs show a woman who had ribs removed to achieve a slender waistline?,https://www.snopes.com/fact-check/spare-ribs/,https://www.snopes.com/content/themes/snopes/dist/images/lazyload-placeholder.png,
